s34-003586	Að samningurinn brjóti ekki í bága við stjórnarskrá.	t000206	að samningurinn brjóti ekki í bága við stjórnarskrá
s34-003587	Og hún hélt samning okkar alla ævi.	t012269	og hún hélt samning okkar alla ævi
s34-003588	Þau koma aldrei saman til funda.	t019658	þau koma aldrei saman til funda
s34-003589	áttatíu og átta frekar en tuttugu og sjö	t001220	áttatíu og átta frekar en tuttugu og sjö
s34-003590	Einn af þeim þverhausum sem hafa það af að giftast æskuástinni.	t003625	einn af þeim þverhausum sem hafa það af að giftast æskuástinni
s34-003591	Rafmagnslaust varð í öllum Mosfellsbæ, Kjalarnesi og hluta Grafarvogs í Reykjavík um hálfeittleytið.	t013008	rafmagnslaust varð í öllum mosfellsbæ kjalarnesi og hluta grafarvogs í reykjavík um hálfeittleytið
s34-003592	Sigmar lætur eftir sig tvo uppkomna syni og sex barnabörn.	t013856	sigmar lætur eftir sig tvo uppkomna syni og sex barnabörn
s34-003593	Árný telur Heilbrigðiseftirlitið þurfa rýmri heimildir.	t001018	árný telur heilbrigðiseftirlitið þurfa rýmri heimildir
s34-003594	Hún hafi ítrekað meitt bræður sína og aldrei passað þá.	t008142	hún hafi ítrekað meitt bræður sína og aldrei passað þá
s34-003595	Hann berst af lífi og sál, það er sko ekkert launungarmál.	t006358	hann berst af lífi og sál það er sko ekkert launungarmál
s34-003596	Jarðstrengur hefur lengi verið baráttumál Eyfirðinga.	t009591	jarðstrengur hefur lengi verið baráttumál eyfirðinga
s34-003597	Þess var óskað að sú nefnd, sem fjallar um áfanga tvö, hraðaði störfum.	t020520	þess var óskað að sú nefnd sem fjallar um áfanga tvö hraðaði störfum
s34-003598	Sáu þeir þá Jesú koma gangandi til þeirra á vatninu.	t013581	sáu þeir þá jesú koma gangandi til þeirra á vatninu
s34-003599	Læknar hafa farið frá Stykkishólmi til Grundarfjarðar og látið íbúunum í té þjónustu sína.	t010173	læknar hafa farið frá stykkishólmi til grundarfjarðar og látið íbúunum í té þjónustu sína
s34-003600	Starfsemi íslenskra fjármálafyrirtækja erlendis hefur vaxið hröðum skrefum.	t014447	starfsemi íslenskra fjármálafyrirtækja erlendis hefur vaxið hröðum skrefum
s34-003601	Nýtt farsímafyrirtæki sem ber heitið SKO tók til starfa í dag.	t012099	nýtt farsímafyrirtæki sem ber heitið sko tók til starfa í dag
s34-003602	Þetta er sú staða sem íslenskt þjóðarbú er í.	t020790	þetta er sú staða sem íslenskt þjóðarbú er í
s34-003603	Og það er einmitt sá auðhringur, sem einokar kísilgúrinn í heiminum.	t012431	og það er einmitt sá auðhringur sem einokar kísilgúrinn í heiminum
s34-003604	Út er komin safnplatan Sílíkon, í anda samnefndra þátta á Skjá Einum.	t015926	út er komin safnplatan sílíkon í anda samnefndra þátta á skjá einum
s34-003605	Nú nær starfsemin yfir Snæfellsbæ allan og aukið líf er í félaginu.	t011999	nú nær starfsemin yfir snæfellsbæ allan og aukið líf er í félaginu
s34-003606	En það er í, sko þessi neikvæðu, þessi háværu, ég hef ekki hitt þá ennþá.	t004711	en það er í sko þessi neikvæðu þessi háværu ég hef ekki hitt þá ennþá
s34-003607	Allt hefur þetta valdið miklu tjóni fyrir olíuiðnaðinn og truflað kjarnorkuáætlun landsins.	t000719	allt hefur þetta valdið miklu tjóni fyrir olíuiðnaðinn og truflað kjarnorkuáætlun landsins
s34-003608	Birkir kíkti í einn bókakassann og skoðaði efstu bókina.	t001646	birkir kíkti í einn bókakassann og skoðaði efstu bókina
s34-003609	Þeir eru margir sem virðast starfa í skjóli óttans þessa dagana.	t020077	þeir eru margir sem virðast starfa í skjóli óttans þessa dagana
s34-003610	Ufsaaflinn jókst hins vegar um rúm þúsund tonn.	t015632	ufsaaflinn jókst hins vegar um rúm þúsund tonn
s34-003611	Það er fátítt ef eldra fólk ber fyrir sig lygi.	t017354	það er fátítt ef eldra fólk ber fyrir sig lygi
s34-003612	Þetta brýtur í bága við alþjóðleg lög og mannlegan heiður.	t020601	þetta brýtur í bága við alþjóðleg lög og mannlegan heiður
s34-003613	Það er nóg pláss fyrir svona öðlinga í sveitum landsins.	t017534	það er nóg pláss fyrir svona öðlinga í sveitum landsins
s34-003614	Hver vill eiga eitthvað inni hjá ríkinu?	t008864	hver vill eiga eitthvað inni hjá ríkinu
s34-003615	Þess vegna er verksmiðjan á Blönduósi komin upp.	t020538	þess vegna er verksmiðjan á blönduósi komin upp
s34-003616	Og sem betur fer erum við enn ekki svo illa farnir.	t012362	og sem betur fer erum við enn ekki svo illa farnir
s34-003617	Það er verið að vísa okkur á mjög óörugga veiði.	t017766	það er verið að vísa okkur á mjög óörugga veiði
s34-003618	Reyndar er það svo að ég er ekki frá því að Mogginn hafi	t013133	reyndar er það svo að ég er ekki frá því að mogginn hafi
s34-003619	Hafirðu ætlað þér að vekja aðdáun okkar þá tókst þér það.	t006221	hafirðu ætlað þér að vekja aðdáun okkar þá tókst þér það
s34-003620	Þykir mér leitt að hafa þau plögg ekki við höndina nú.	t021680	þykir mér leitt að hafa þau plögg ekki við höndina nú
s34-003621	Verði kosningaúrslit í samræmi við skoðanakannanir muni þau vekja heimsathygli.	t016207	verði kosningaúrslit í samræmi við skoðanakannanir muni þau vekja heimsathygli
s34-003622	Louis og myrt hana á hrottalegan hátt, þegar hún stóð hann að verki.	t010571	louis og myrt hana á hrottalegan hátt þegar hún stóð hann að verki
s34-003623	Árásarmaðurinn komst um borð í flugvélina með öxi og tvo hnífa.	t000971	árásarmaðurinn komst um borð í flugvélina með öxi og tvo hnífa
s34-003624	Styrkirnir eru veittir þegar dánarbú á ekki fyrir útförinni.	t014682	styrkirnir eru veittir þegar dánarbú á ekki fyrir útförinni
s34-003625	Sighvats Björgvinssonar og út um munninn í hina herfilegustu lygi.	t013854	sighvats björgvinssonar og út um munninn í hina herfilegustu lygi
s34-003626	Farið er niður með henni, uns komið er í Krók hjá Hvítmögu.	t005158	farið er niður með henni uns komið er í krók hjá hvítmögu
s34-003627	Á Erpsstöðum er mjólkurbú þar sem er framleiddur besti ís á Íslandi.	t000326	á erpsstöðum er mjólkurbú þar sem er framleiddur besti ís á íslandi
s34-003628	Jón Bjarnason nefndi áðan skila þessi bú, þau fáu bú sem eftir eru, umtalsverðum gjaldeyristekjum.	t009669	jón bjarnason nefndi áðan skila þessi bú þau fáu bú sem eftir eru umtalsverðum gjaldeyristekjum
s34-003629	Við höfum ekki farið varhluta af því, sérstaklega í hinum dreifðu byggðum.	t016469	við höfum ekki farið varhluta af því sérstaklega í hinum dreifðu byggðum
s34-003630	Slíkt er ekki í samræmi við gjaldskrá aukaverka presta.	t014255	slíkt er ekki í samræmi við gjaldskrá aukaverka presta
s34-003631	Það hefur einu sinni áður setið utanþingsstjórn á Íslandi.	t017980	það hefur einu sinni áður setið utanþingsstjórn á íslandi
s34-003632	Tilgangur flugsins var þjálfun annars flugkennarans á þessa tegund flugvélar.	t015297	tilgangur flugsins var þjálfun annars flugkennarans á þessa tegund flugvélar
s34-003633	Áætlunin bar glöggt vitni um vantrú þeirra viðreisnarmanna á möguleikum sjávarútvegs og landbúnaðar.	t000010	áætlunin bar glöggt vitni um vantrú þeirra viðreisnarmanna á möguleikum sjávarútvegs og landbúnaðar
s34-003634	Í tilkynningu frá Strætó kemur fram að hægt sé að taka strætisvagn í Blóðbankann.	t009415	í tilkynningu frá strætó kemur fram að hægt sé að taka strætisvagn í blóðbankann
s34-003635	Svo ætla ég að víkja aðeins að Persónuvernd í seinna andsvari mínu.	t014907	svo ætla ég að víkja aðeins að persónuvernd í seinna andsvari mínu
s34-003636	Óvenjumikið hefur þurft að sækja sauðfé til fjalla það sem af er í vetur.	t012821	óvenjumikið hefur þurft að sækja sauðfé til fjalla það sem af er í vetur
s34-003637	Mikilvægt er að ekki verði hróflað við eignarhaldi ríkisins á orkufyrirtækjum.	t011303	mikilvægt er að ekki verði hróflað við eignarhaldi ríkisins á orkufyrirtækjum
s34-003638	Forsetinn hefur vakið heimsathygli fyrir baráttu sína gegn loftslagsbreytingum.	t005522	forsetinn hefur vakið heimsathygli fyrir baráttu sína gegn loftslagsbreytingum
s34-003639	Nú eru þessi skipakaup sýnd í nýju ljósi.	t011923	nú eru þessi skipakaup sýnd í nýju ljósi
s34-003640	Það er ekkert sagt hérna um þá sem hafa kannski ofáætlað tekjur sínar.	t017272	það er ekkert sagt hérna um þá sem hafa kannski ofáætlað tekjur sínar
s34-003641	Og þeir, sem eiga sparifé, eiga að fá eðlilega ávöxtun af því.	t012512	og þeir sem eiga sparifé eiga að fá eðlilega ávöxtun af því
s34-003642	Það eru sorglegir hvatar á bak við svona ódæði gegn ungmennum.	t017720	það eru sorglegir hvatar á bak við svona ódæði gegn ungmennum
s34-003643	Hellið deiginu yfir berin, setjið inn í ofn.	t007296	hellið deiginu yfir berin setjið inn í ofn
s34-003644	Munið eftir söfnunarbaukum Hjálparstarfs kirkjunnar.	t011444	munið eftir söfnunarbaukum hjálparstarfs kirkjunnar
s34-003645	Hér sé verið að boða skerta þjónustu og íbúunum þyki það afar slæmt.	t007475	hér sé verið að boða skerta þjónustu og íbúunum þyki það afar slæmt
s34-003646	Hann nefndi tún, fjalllendi og fleira.	t006744	hann nefndi tún fjalllendi og fleira
s34-003647	Og þessi áform munu auka á þennan harmleik.	t012519	og þessi áform munu auka á þennan harmleik
s34-003648	Hann sést aldrei hérna, maðurinn, þá sjaldan hann er á landinu.	t006851	hann sést aldrei hérna maðurinn þá sjaldan hann er á landinu
s34-003649	Ætlast hún til að keyptar verði allar jarðirnar meðfram Soginu?	t000345	ætlast hún til að keyptar verði allar jarðirnar meðfram soginu
s34-003650	Það verður seig undir tönn sú kjötframleiðsla ef á að framleiða kjöt úr auðum básum.	t018639	það verður seig undir tönn sú kjötframleiðsla ef á að framleiða kjöt úr auðum básum
s34-003651	Fólk er óútreiknanlegt, virðulegi forseti, svoleiðis er það bara.	t005441	fólk er óútreiknanlegt virðulegi forseti svoleiðis er það bara
s34-003652	Aðeins tvisvar hlotnaðist mér að sjá hárið á henni.	t000094	aðeins tvisvar hlotnaðist mér að sjá hárið á henni
s34-003653	Hér er hægt að búa til verk, sem mundu vekja heimsathygli.	t007385	hér er hægt að búa til verk sem mundu vekja heimsathygli
s34-003654	Út er komið ritið Goðasteinn á aldamótaári, sem er héraðsrit Rangæinga.	t015921	út er komið ritið goðasteinn á aldamótaári sem er héraðsrit rangæinga
s34-003655	Greinargerðin verður tekin á dagskrá Öryggisráðsins síðar í dag.	t005995	greinargerðin verður tekin á dagskrá öryggisráðsins síðar í dag
s34-003656	Þú áttir þér líka þennan draum um að finna hérna einhvern tíma lík.	t021413	þú áttir þér líka þennan draum um að finna hérna einhvern tíma lík
s34-003657	Hægt er að borða blöðin beint af ársgömlum plöntunum og þau eru fín í súpur og pottrétti.	t006171	hægt er að borða blöðin beint af ársgömlum plöntunum og þau eru fín í súpur og pottrétti
s34-003658	Liggur sökin í því að þeir hafa ekki kosið krata á þing?	t010383	liggur sökin í því að þeir hafa ekki kosið krata á þing
s34-003659	Toghlerarnir geta einnig stuðlað að umhverfisvænni veiðum því hann hentar líka við botnfiskveiðar.	t015410	toghlerarnir geta einnig stuðlað að umhverfisvænni veiðum því hann hentar líka við botnfiskveiðar
s34-003660	Heilbrigðum fyrirtækjum verði tryggt rekstursfé og fjármagn til aukinnar framleiðni.	t007236	heilbrigðum fyrirtækjum verði tryggt rekstursfé og fjármagn til aukinnar framleiðni
s34-003661	Ég sótti ábreiður úr horninu og við hlúðum vel að Jóni.	t003187	ég sótti ábreiður úr horninu og við hlúðum vel að jóni
s34-003662	Það eru aðeins örfá orð.	t017660	það eru aðeins örfá orð
s34-003663	Afleiðingarnar geta í mörgum tilvikum verið hroðalegar.	t000429	afleiðingarnar geta í mörgum tilvikum verið hroðalegar
s34-003664	Lesið þið þau plögg sem samþykkt hafa verið af Samfylkingunni.	t010346	lesið þið þau plögg sem samþykkt hafa verið af samfylkingunni
s34-003665	Þetta er einn helsti hátíðardagur ásatrúarmanna, drúída og annarra trúarhópa.	t020652	þetta er einn helsti hátíðardagur ásatrúarmanna drúída og annarra trúarhópa
s34-003666	Blönduós er útgerðarstaður í dag og hefur verið í mörg ár.	t001748	blönduós er útgerðarstaður í dag og hefur verið í mörg ár
s34-003667	Svo að það er ekkert verið að velja sko út af flagginu heldur bara þekkingunni.	t014902	svo að það er ekkert verið að velja sko út af flagginu heldur bara þekkingunni
s34-003668	Riða hefur verið staðfest í sauðfé á bænum Urðum í Svarfaðardal.	t013163	riða hefur verið staðfest í sauðfé á bænum urðum í svarfaðardal
s34-003669	Héldum áfram að puða og drösluðum farartækinu loks upp á götuna.	t007276	héldum áfram að puða og drösluðum farartækinu loks upp á götuna
s34-003670	Öll þessi mál eru þess eðlis að hér verður að grípa skjótt inn í.	t012685	öll þessi mál eru þess eðlis að hér verður að grípa skjótt inn í
s34-003671	Drífu Hjartardóttur að þar hafa margir lagt hönd á plóg með henni.	t002054	drífu hjartardóttur að þar hafa margir lagt hönd á plóg með henni
s34-003672	Hins vegar er það ekki í Orðabók Menningarsjóðs og væri full ástaða til þess í	t007584	hins vegar er það ekki í orðabók menningarsjóðs og væri full ástaða til þess í
s34-003673	Lítill drengur heyrði ég ævintýrasögur af þessum manni.	t010434	lítill drengur heyrði ég ævintýrasögur af þessum manni
s34-003674	Það er þess vegna ekki eðlilegt, að vegaféð sé drjúgt.	t017791	það er þess vegna ekki eðlilegt að vegaféð sé drjúgt
s34-003675	Stefnandi mætti þó hnika til vinnutíma sínum hvað eftirvinnuna varðaði.	t014475	stefnandi mætti þó hnika til vinnutíma sínum hvað eftirvinnuna varðaði
s34-003676	Ég vildi nú óska eftir, að hann gefi nánari upplýsingar um þetta.	t003419	ég vildi nú óska eftir að hann gefi nánari upplýsingar um þetta
s34-003677	Við vissum þá að það var óraunhæft markmið.	t016702	við vissum þá að það var óraunhæft markmið
s34-003678	Mörg barnanna urðu fyrir miklum hughrifum við hlustunina.	t011405	mörg barnanna urðu fyrir miklum hughrifum við hlustunina
s34-003679	Það er mikill meiri hluti þeirra sem eru á kjörskrá í landinu.	t017491	það er mikill meiri hluti þeirra sem eru á kjörskrá í landinu
s34-003680	Þar voru ungir menn sem voru með íslenskt sjónvarp.	t019487	þar voru ungir menn sem voru með íslenskt sjónvarp
s34-003681	Í þriðja lagi: Umræður á netinu geta mjög fljótt breyst í reiðan múg.	t009489	í þriðja lagi umræður á netinu geta mjög fljótt breyst í reiðan múg
s34-003682	Hluta hringvegarins á milli Eyjafjarðar og Skagafjarðar er ólokið.	t007755	hluta hringvegarins á milli eyjafjarðar og skagafjarðar er ólokið
s34-003683	Til er aðeins einn öruggur vegur til farsældar manns og þjóðar.	t015293	til er aðeins einn öruggur vegur til farsældar manns og þjóðar
s34-003684	Það kannske kemur ekki beint þessum samningsdrögum við sem slíkum.	t018084	það kannske kemur ekki beint þessum samningsdrögum við sem slíkum
s34-003685	Þetta markmið og átak Reykjavíkurborgar í minnkun á losun gróðurhúsalofttegunda hefur vakið heimsathygli.	t020979	þetta markmið og átak reykjavíkurborgar í minnkun á losun gróðurhúsalofttegunda hefur vakið heimsathygli
s34-003686	Í Malaví aðstoðar Rauði krossinn börn sem eiga um sárt að binda vegna alnæmis.	t009155	í malaví aðstoðar rauði krossinn börn sem eiga um sárt að binda vegna alnæmis
s34-003687	Lengra burtu bíður hin bitra öx í háu gálgatré og sést yfir múginn.	t010325	lengra burtu bíður hin bitra öx í háu gálgatré og sést yfir múginn
s34-003688	Margir hafa talið að staða Íslands sé öðruvísi en annarra ríkja.	t010802	margir hafa talið að staða íslands sé öðruvísi en annarra ríkja
s34-003689	Smíði á bráðabirgðabrú gengur hratt og líkur á að hún verði opnuð á morgun.	t014306	smíði á bráðabirgðabrú gengur hratt og líkur á að hún verði opnuð á morgun
s34-003690	Illa gangi að ráða starfsfólk, á meðan ferðaþjónustan sogi til sín fólk.	t009134	illa gangi að ráða starfsfólk á meðan ferðaþjónustan sogi til sín fólk
s34-003691	Margt fallegt er hægt að gera úr steinum og hrauni.	t010828	margt fallegt er hægt að gera úr steinum og hrauni
s34-003692	Rússar voru að æfa árás á Svíþjóð.	t013255	rússar voru að æfa árás á svíþjóð
s34-003693	Stór hluti af þeirri iðnaðaruppbyggingu er hruninn.	t014592	stór hluti af þeirri iðnaðaruppbyggingu er hruninn
s34-003694	Kannske koma þeir aftur þegar þeir hafa fengið sig fullsadda þar.	t009815	kannske koma þeir aftur þegar þeir hafa fengið sig fullsadda þar
s34-003695	Árni Páll Árnason talaði um að hér væri kannski ekki nógu langt gengið.	t001008	árni páll árnason talaði um að hér væri kannski ekki nógu langt gengið
s34-003696	Mér fannst að þú ættir að sjá lífið í litlu þorpi hérna í Kína.	t011106	mér fannst að þú ættir að sjá lífið í litlu þorpi hérna í kína
s34-003697	Ég ætla þó ekki að deila um það nú, eins og ég sagði.	t002360	ég ætla þó ekki að deila um það nú eins og ég sagði
s34-003698	Oft var dauflegt á Laugabóli þegar veturinn gekk í garð og börnin voru öll að heiman.	t012153	oft var dauflegt á laugabóli þegar veturinn gekk í garð og börnin voru öll að heiman
s34-003699	Þau eiga að hafa nokkuð fastan farveg í stjórnkerfinu.	t019550	þau eiga að hafa nokkuð fastan farveg í stjórnkerfinu
s34-003700	Það þarf að borga þau til baka, því miður.	t018701	það þarf að borga þau til baka því miður
s34-003701	Ég hef ekki orðið var við mikla andstöðu á þeim bæ hvað slík áform varðar.	t002693	ég hef ekki orðið var við mikla andstöðu á þeim bæ hvað slík áform varðar
s34-003702	Gjaldið sem er lagt á hvert kíló af slátruðu dýri á að vera raunkostnaður.	t005923	gjaldið sem er lagt á hvert kíló af slátruðu dýri á að vera raunkostnaður
s34-003703	Þá voru einnig kjörnir tveir varaforsetar sem koma úr röðum sjíta og súnníta.	t019823	þá voru einnig kjörnir tveir varaforsetar sem koma úr röðum sjíta og súnníta
s34-003704	En hvað þenkirðu, að sú gamla maddame B. sé að gera?	t004395	en hvað þenkirðu að sú gamla maddame b sé að gera
s34-003705	Á sama tíma hefst dagskrá í Ráðhúsi Reykjavíkur.	t001071	á sama tíma hefst dagskrá í ráðhúsi reykjavíkur
s34-003706	Meirihluti Íslendinga telur sig heppinn, samkvæmt nýrri rannsókn á heppni og hjátrú Íslendinga.	t011011	meirihluti íslendinga telur sig heppinn samkvæmt nýrri rannsókn á heppni og hjátrú íslendinga
s34-003707	Það er kannske ofsagt hjá mér, en það er nú svona samt.	t017441	það er kannske ofsagt hjá mér en það er nú svona samt
s34-003708	Það þarf að afla tveggja staðfestinga eða vottorða hjá óskyldum aðilum.	t018700	það þarf að afla tveggja staðfestinga eða vottorða hjá óskyldum aðilum
s34-003709	Samkvæmt þessu er Salome Þorkelsdóttir rétt kjörin forseti Alþingis.	t013446	samkvæmt þessu er salome þorkelsdóttir rétt kjörin forseti alþingis
s34-003710	Þjóðgarðurinn vill hrinda betrumbótum af stað strax í sumar.	t021191	þjóðgarðurinn vill hrinda betrumbótum af stað strax í sumar
s34-003711	Varnarliðið er hér til að verja okkur gegn utanaðkomandi hættu.	t016063	varnarliðið er hér til að verja okkur gegn utanaðkomandi hættu
s34-003712	Sjóðurinn verður í umsjá Útvegsbankans með aðskildum fjárhag og bókhaldi.	t014012	sjóðurinn verður í umsjá útvegsbankans með aðskildum fjárhag og bókhaldi
s34-003713	Ég vil ræða aðeins nokkur atriði í tengslum við að efla kjörsókn ungs fólks.	t003445	ég vil ræða aðeins nokkur atriði í tengslum við að efla kjörsókn ungs fólks
s34-003714	Hermt er að hann hafi eignast tíu börn með nokkrum hjákonum sínum.	t007457	hermt er að hann hafi eignast tíu börn með nokkrum hjákonum sínum
s34-003715	Hann getur logið að sjálfum sér, það þýðir ekki að ljúga að okkur.	t006521	hann getur logið að sjálfum sér það þýðir ekki að ljúga að okkur
s34-003716	Það er ein mest aðkallandi þörf úrbóta einmitt núna fyrir landið allt.	t017253	það er ein mest aðkallandi þörf úrbóta einmitt núna fyrir landið allt
s34-003717	Þá fyrst getum við vænst þess að búa við óttaleysi.	t018887	þá fyrst getum við vænst þess að búa við óttaleysi
s34-003718	Nú benti pabbi á úrklippuna og sagði snjöllum rómi:	t011872	nú benti pabbi á úrklippuna og sagði snjöllum rómi
s34-003719	Fús til að styrkja öll líknarmál í héraði, sjúkrahúsið, fatlaða og aldraða.	t005673	fús til að styrkja öll líknarmál í héraði sjúkrahúsið fatlaða og aldraða
s34-003720	Varnaraðili hafi síðan nýtt skuldabréfið til að nálgast lánsfé hjá Seðlabankanum.	t016061	varnaraðili hafi síðan nýtt skuldabréfið til að nálgast lánsfé hjá seðlabankanum
s34-003721	Ég tel ekki að það sé hlutverk ríkisins að standa fyrir sérstöku bókaforlagi.	t003244	ég tel ekki að það sé hlutverk ríkisins að standa fyrir sérstöku bókaforlagi
s34-003722	Hvað er nú orðið um kjarkmanninn sem hitti bændur á Suðurlandi í gærkvöldi?	t008567	hvað er nú orðið um kjarkmanninn sem hitti bændur á suðurlandi í gærkvöldi
s34-003723	Þung brimaldan lamdi klettana fyrir neðan túnfótinn.	t021481	þung brimaldan lamdi klettana fyrir neðan túnfótinn
s34-003724	Vantrúin á gildi peninganna hefur á undanförnum árum leitt til óeðlilegrar eyðslu.	t016018	vantrúin á gildi peninganna hefur á undanförnum árum leitt til óeðlilegrar eyðslu
s34-003725	Hvað reiknuðu þeir með mikilli hækkun hjá olíufélögunum?	t008608	hvað reiknuðu þeir með mikilli hækkun hjá olíufélögunum
s34-003726	Rottan kemst alltaf út úr skólpinu ef það er gat.	t013240	rottan kemst alltaf út úr skólpinu ef það er gat
s34-003727	En þá verður að bæta þeim, sem mikið hafa lagt í kostnað vegna eldis minka.	t004810	en þá verður að bæta þeim sem mikið hafa lagt í kostnað vegna eldis minka
s34-003728	Ekki sýnist það bera vott um mikla virðingu fyrir málfrelsi né ást á lýðræðinu.	t003998	ekki sýnist það bera vott um mikla virðingu fyrir málfrelsi né ást á lýðræðinu
s34-003729	Í þjóðfélagi, þar sem einkaframtakið er aðalatriðið, er það einnig hreyfiaflið.	t009480	í þjóðfélagi þar sem einkaframtakið er aðalatriðið er það einnig hreyfiaflið
s34-003730	Kunnugir segja óvenjulega mikið af fugli vera við Vestmannaeyjar miðað við árstíma.	t010134	kunnugir segja óvenjulega mikið af fugli vera við vestmannaeyjar miðað við árstíma
s34-003731	Í sýningarskrá er sagt frá litlum kverum sem voru almannaeign á þessum tíma.	t009405	í sýningarskrá er sagt frá litlum kverum sem voru almannaeign á þessum tíma
s34-003732	Sá auður og ráðstöfun hans verður án alls vafa að vera okkar Íslendinga sjálfra.	t013276	sá auður og ráðstöfun hans verður án alls vafa að vera okkar íslendinga sjálfra
s34-003733	Stjórnarandstæðingar í Úkraínu segja að hún sé fórnarlamb pólitískra ofsókna.	t014528	stjórnarandstæðingar í úkraínu segja að hún sé fórnarlamb pólitískra ofsókna
s34-003734	Eignarrétturinn segir að sá einn sem á húsið megi fara inn í það óboðinn.	t003549	eignarrétturinn segir að sá einn sem á húsið megi fara inn í það óboðinn
s34-003735	Þó að hann komi hér kannske óþarflega oft er hann ekki mjög lengi í einu.	t021208	þó að hann komi hér kannske óþarflega oft er hann ekki mjög lengi í einu
s34-003736	Það er óásættanlegt að velkjast í vafa í þessum efnum.	t017564	það er óásættanlegt að velkjast í vafa í þessum efnum
s34-003737	Svo ætla ég að fara yfir hvernig viðmiðunarárin og veiðireynslan koma inn í þetta.	t014905	svo ætla ég að fara yfir hvernig viðmiðunarárin og veiðireynslan koma inn í þetta
s34-003738	Þá væru þeir farnir að nálgast dálítið mikið óhlutbundið kosningakerfi.	t019763	þá væru þeir farnir að nálgast dálítið mikið óhlutbundið kosningakerfi
s34-003739	Barnaheill kynntu í morgun skýrslu um stöðu mæðra í heiminum.	t001550	barnaheill kynntu í morgun skýrslu um stöðu mæðra í heiminum
s34-003740	Með slíkum orðum skapa menn ekki samstöðu eða leggja grunn að framþróun.	t010950	með slíkum orðum skapa menn ekki samstöðu eða leggja grunn að framþróun
s34-003741	Heildareftirspurn eftir lánsfé á Íslandi er alltaf langt umfram heildarframboð.	t007238	heildareftirspurn eftir lánsfé á íslandi er alltaf langt umfram heildarframboð
s34-003742	Sjóðurinn verður í umsjá Útvegsbanka Íslands með aðskildum fjárhag og bókhaldi.	t014011	sjóðurinn verður í umsjá útvegsbanka íslands með aðskildum fjárhag og bókhaldi
s34-003743	Á andvirði þeirra hlutabréfa að renna til Ríkisspítalanna sem sértekjur.	t000019	á andvirði þeirra hlutabréfa að renna til ríkisspítalanna sem sértekjur
s34-003744	Það er hlutverk Alþingis að skipta vegafé og mun væntanlega koma til kasta þess.	t017407	það er hlutverk alþingis að skipta vegafé og mun væntanlega koma til kasta þess
s34-003745	Hefur verið bókað um þennan skilning íslensku ríkisstjórnarinnar?	t007207	hefur verið bókað um þennan skilning íslensku ríkisstjórnarinnar
s34-003746	Vegna þess hve tilfinningalega viðkvæm þessi nánu samskipti eru þarf jafnt blíðu sem sveigjanleika til að ná góðri sátt sem bæði geta unað við.	t016147	vegna þess hve tilfinningalega viðkvæm þessi nánu samskipti eru þarf jafnt blíðu sem sveigjanleika til að ná góðri sátt sem bæði geta unað við
s34-003747	Þetta var upphafið á gifturíku líknarstarfi kaþólsku kirkjunnar á Íslandi.	t021108	þetta var upphafið á gifturíku líknarstarfi kaþólsku kirkjunnar á íslandi
s34-003748	Þetta þarf ekkert að vera pukur einhverra kerfiskarla einhvers staðar úti í horni.	t021144	þetta þarf ekkert að vera pukur einhverra kerfiskarla einhvers staðar úti í horni
s34-003749	Það þurfti að negla spýtur og spelkur á prédikunarstólinn til að hann héngi saman.	t018729	það þurfti að negla spýtur og spelkur á prédikunarstólinn til að hann héngi saman
s34-003750	Ögmundur segir að enn sé þó ýmsum spurningum ósvarað um útistandandi kröfur og hugsanleg dómsmál.	t012326	ögmundur segir að enn sé þó ýmsum spurningum ósvarað um útistandandi kröfur og hugsanleg dómsmál
s34-003751	Þá munu kannske einhverjir segja að þarna mætti eitthvað spara með því að fækka fólki.	t018997	þá munu kannske einhverjir segja að þarna mætti eitthvað spara með því að fækka fólki
s34-003752	En það var aldrei pólitískt samkomulag um að taka það úr Þróunarsjóði sjávarútvegsins.	t004764	en það var aldrei pólitískt samkomulag um að taka það úr þróunarsjóði sjávarútvegsins
s34-003753	Mér finnst grátlegt að það skuli skattlagt og þannig jafnvel unnið gegn hreyfingu.	t011134	mér finnst grátlegt að það skuli skattlagt og þannig jafnvel unnið gegn hreyfingu
s34-003754	Þá væru þeir að búa til samkeppni en ekki öfugt.	t019762	þá væru þeir að búa til samkeppni en ekki öfugt
s34-003755	Það hafa ekki áður verið sett sérstök lög um Verðbréfaþing Íslands.	t017938	það hafa ekki áður verið sett sérstök lög um verðbréfaþing íslands
s34-003756	Þeir geta þar á meðal boðið í verk þar sem Íslendingar hafa nokkra sérkunnáttu.	t020105	þeir geta þar á meðal boðið í verk þar sem íslendingar hafa nokkra sérkunnáttu
s34-003757	Jú hnífur, áhald, framlenging, það er náttúrulega það sem skilur manninn frá dýrunum.	t009723	jú hnífur áhald framlenging það er náttúrulega það sem skilur manninn frá dýrunum
s34-003758	Slys stefnanda sé í þeim einum tengslum við dráttarvélina að hún hafi verið aflgjafi heyhleðsluvagnsins.	t014290	slys stefnanda sé í þeim einum tengslum við dráttarvélina að hún hafi verið aflgjafi heyhleðsluvagnsins
s34-003759	Í raun og veru ber okkur sem hér erum að snúa bökum saman um það.	t009271	í raun og veru ber okkur sem hér erum að snúa bökum saman um það
