s38-002199	Ég sé að ráðherrann hristir hausinn og segir að svo sé ekki.	t003124	ég sé að ráðherrann hristir hausinn og segir að svo sé ekki
s38-002200	Vilhjálmur Egilsson hefur reyndar sýnt fram á hvernig sá pappír er uppbyggður.	t016818	vilhjálmur egilsson hefur reyndar sýnt fram á hvernig sá pappír er uppbyggður
s38-002201	Upp kom hvasst afbrigði af franskri vörn.	t015857	upp kom hvasst afbrigði af franskri vörn
s38-002202	Svo segir yfirmaðurinn: Ég sé að þú átt barn.	t015068	svo segir yfirmaðurinn ég sé að þú átt barn
s38-002203	Villiminkurinn hefur hreiðrað um sig í landinu.	t016833	villiminkurinn hefur hreiðrað um sig í landinu
s38-002204	Varðandi kjúklinginn hefur þetta tekist mjög vel.	t016028	varðandi kjúklinginn hefur þetta tekist mjög vel
s38-002205	Þetta er reyndar það eina sem ég kunni utan að úr núgildandi lögum.	t020767	þetta er reyndar það eina sem ég kunni utan að úr núgildandi lögum
s38-002206	Það er ekki grundvöllur fyrir því að halda úti sko kúabúskap bara í ljósi nútímans.	t017294	það er ekki grundvöllur fyrir því að halda úti sko kúabúskap bara í ljósi nútímans
s38-002207	Það var í fréttum í kvöld að tvö kaupfélög voru gjaldþrota.	t018495	það var í fréttum í kvöld að tvö kaupfélög voru gjaldþrota
s38-002208	Við Íslendingar höfum ekki farið varhluta af þessari þróun.	t016501	við íslendingar höfum ekki farið varhluta af þessari þróun
s38-002209	Það svíður að horfa á hana, Julie, það svíður í augun.	t018312	það svíður að horfa á hana julie það svíður í augun
s38-002210	Þannig skal alltaf borga inn í þrotabú kröfuhafanna.	t019094	þannig skal alltaf borga inn í þrotabú kröfuhafanna
s38-002211	Það er verið að vísa okkur á mjög óörugga veiði.	t017766	það er verið að vísa okkur á mjög óörugga veiði
s38-002212	Aron rauk upp með andköfum og leit æstur í kringum sig.	t001046	aron rauk upp með andköfum og leit æstur í kringum sig
s38-002213	Kauphöllin okkar er ekki vængbrotin, hún er margbrotin hvað stöðuna þar varðar.	t009897	kauphöllin okkar er ekki vængbrotin hún er margbrotin hvað stöðuna þar varðar
s38-002214	Þeir hafa greinilega æft vel í fríinu og Herbert átti stórleik.	t020120	þeir hafa greinilega æft vel í fríinu og herbert átti stórleik
s38-002215	Það hefur ekki komið tilboð í Heklu né Öskju frá þessum hópi.	t017984	það hefur ekki komið tilboð í heklu né öskju frá þessum hópi
s38-002216	Skæruliðar flokksins hafa færst í aukana að undanförnu, árásir þeirra á stjórnarherinn verða æ tíðari.	t014055	skæruliðar flokksins hafa færst í aukana að undanförnu árásir þeirra á stjórnarherinn verða æ tíðari
s38-002217	Viðreisnarstjórn og verðbólga eru tvö hugtök, sem í framtíðinni verða tengd órjúfandi böndum.	t016577	viðreisnarstjórn og verðbólga eru tvö hugtök sem í framtíðinni verða tengd órjúfandi böndum
s38-002218	Getur hann tekið gildi ef sá tvíhliða fiskveiðisamningur hefur ekki verið gerður?	t005900	getur hann tekið gildi ef sá tvíhliða fiskveiðisamningur hefur ekki verið gerður
s38-002219	Sumrin eru ekki ýkja löng hérna.	t014763	sumrin eru ekki ýkja löng hérna
s38-002220	Svo ætla ég að víkja aðeins að Persónuvernd í seinna andsvari mínu.	t014907	svo ætla ég að víkja aðeins að persónuvernd í seinna andsvari mínu
s38-002221	Samrunaþróunin í Evrópu verður líka með eða án okkar.	t013463	samrunaþróunin í evrópu verður líka með eða án okkar
s38-002222	Þá er það brennisteinsdíoxíðið sem mikið hefur verið rætt um.	t018862	þá er það brennisteinsdíoxíðið sem mikið hefur verið rætt um
s38-002223	Því miður hefur þessi málaflokkur einkennst af gríðarlegu togi og vantrausti.	t021620	því miður hefur þessi málaflokkur einkennst af gríðarlegu togi og vantrausti
s38-002224	Bæjaryfirvöld í Reykjanesbæ telja þó ekki að komið sé að því.	t001476	bæjaryfirvöld í reykjanesbæ telja þó ekki að komið sé að því
s38-002225	Mér létti við að heyra þau tíðindi.	t011183	mér létti við að heyra þau tíðindi
s38-002226	Þar átti hún mörg góð ár.	t019149	þar átti hún mörg góð ár
s38-002227	Í lögum er þó víða tekið tillit til hjúskaparstöðu fólks.	t009145	í lögum er þó víða tekið tillit til hjúskaparstöðu fólks
s38-002228	Að sko í því liggur auðvitað ábyrgð okkar, að það gerist ekki.	t000215	að sko í því liggur auðvitað ábyrgð okkar að það gerist ekki
s38-002229	Þetta segja verkfræðiprófessorar og fyrrverandi flugmálastjóri.	t021017	þetta segja verkfræðiprófessorar og fyrrverandi flugmálastjóri
s38-002230	Ég klöngraðist og átti vont með að halda jafnvæginu.	t002954	ég klöngraðist og átti vont með að halda jafnvæginu
s38-002231	Þeir greiða fjallskil þó að þeir reki aldrei kind á fjall.	t020106	þeir greiða fjallskil þó að þeir reki aldrei kind á fjall
s38-002232	Ég gerði mér grein fyrir því að það væri ekki sjálfgefið að þetta yrði hnökralaust.	t002605	ég gerði mér grein fyrir því að það væri ekki sjálfgefið að þetta yrði hnökralaust
s38-002233	Ég held að hið hefðbundna íslenska fjölskyldubú þurfi ekki að kvíða þeim skrefum.	t002761	ég held að hið hefðbundna íslenska fjölskyldubú þurfi ekki að kvíða þeim skrefum
s38-002234	Það verður seig undir tönn sú kjötframleiðsla ef á að framleiða kjöt úr auðum básum.	t018639	það verður seig undir tönn sú kjötframleiðsla ef á að framleiða kjöt úr auðum básum
s38-002235	Hér í bæ hitta menn stundum á það, þegar mjólkin kemur.	t007443	hér í bæ hitta menn stundum á það þegar mjólkin kemur
s38-002236	Það eru fleiri matartegundir sem eru dýrunum skaðleg.	t017682	það eru fleiri matartegundir sem eru dýrunum skaðleg
s38-002237	Milljónir eru á flótta, innan og utan landamæranna.	t011334	milljónir eru á flótta innan og utan landamæranna
s38-002238	Sú endurreisn ætti að vera komin miklu lengra en orðið er.	t014694	sú endurreisn ætti að vera komin miklu lengra en orðið er
s38-002239	Það hlýtur eitthvað að vera bogið við slíkan hugsunarhátt.	t018059	það hlýtur eitthvað að vera bogið við slíkan hugsunarhátt
s38-002240	Sæþór segir að búið sé að grafa margt fjár upp úr snjónum.	t013297	sæþór segir að búið sé að grafa margt fjár upp úr snjónum
s38-002241	Og hvaða refsingu myndi hann skenkja honum?	t012272	og hvaða refsingu myndi hann skenkja honum
s38-002242	Sá sem hér stendur hefur séð pínulítil epli og pínulitlar plómur á eigin ávaxtatrjám.	t013542	sá sem hér stendur hefur séð pínulítil epli og pínulitlar plómur á eigin ávaxtatrjám
s38-002243	Þetta eru hrokafullar tilskipanir og ekki sæmandi íslenskum ráðamönnum.	t020822	þetta eru hrokafullar tilskipanir og ekki sæmandi íslenskum ráðamönnum
s38-002244	Útgáfa húsbréfa fór öll úr böndum á síðasta ári þrátt fyrir mikil afföll.	t015931	útgáfa húsbréfa fór öll úr böndum á síðasta ári þrátt fyrir mikil afföll
s38-002245	Sú auðlind sem við höfum verið að tala um hefur verið í hættu.	t014688	sú auðlind sem við höfum verið að tala um hefur verið í hættu
s38-002246	Og sú aukning sem hefur orðið í Reykjavík er einnig uggvænleg.	t012373	og sú aukning sem hefur orðið í reykjavík er einnig uggvænleg
s38-002247	Þú ert með ungt og frekar reynslulítið lið í höndunum.	t021428	þú ert með ungt og frekar reynslulítið lið í höndunum
s38-002248	Sé ég fyrir mér að svæðið verði lyftistöng fyrir ferðamannaþjónustuna í Vestmannaeyjum um ókomna tíð.	t013595	sé ég fyrir mér að svæðið verði lyftistöng fyrir ferðamannaþjónustuna í vestmannaeyjum um ókomna tíð
s38-002249	Andlit Lólóar breytist í spurningarmerki.	t000872	andlit lólóar breytist í spurningarmerki
s38-002250	Það verður aldrei hjá því komist að um þá blási einhverjir vindar.	t018621	það verður aldrei hjá því komist að um þá blási einhverjir vindar
s38-002251	Sé ég á ferðasögum að oft hafa menn verið fljótari en þetta.	t013593	sé ég á ferðasögum að oft hafa menn verið fljótari en þetta
s38-002252	Auðvitað þess vegna átti hún svo auðvelt með að tengjast þeim ungu.	t001305	auðvitað þess vegna átti hún svo auðvelt með að tengjast þeim ungu
s38-002253	Svo lítils virði að sjóðurinn sé orðinn gjaldþrota.	t015017	svo lítils virði að sjóðurinn sé orðinn gjaldþrota
s38-002254	Það þarf ekki lengur að fá lánaðar vélar úti í bæ til þeirra hluta.	t018715	það þarf ekki lengur að fá lánaðar vélar úti í bæ til þeirra hluta
s38-002255	Nanný telur lögregluna ekki hafa burði til að fylgjast með svæðinu.	t011542	nanný telur lögregluna ekki hafa burði til að fylgjast með svæðinu
s38-002256	Þeir eiga tvo aðstoðarmenn af þessum sex.	t020058	þeir eiga tvo aðstoðarmenn af þessum sex
s38-002257	Svo það sé engin spurning um túlkun á orðum mínum vildi ég taka þetta fram.	t015098	svo það sé engin spurning um túlkun á orðum mínum vildi ég taka þetta fram
s38-002258	Þegar búið er að skipta kökunni ratar þetta inn í kjarasamninga sjómanna.	t019865	þegar búið er að skipta kökunni ratar þetta inn í kjarasamninga sjómanna
s38-002259	Tryggja skal jafnræði fyrir lögum óháð kyni, trú, þjóðerni, kynþætti, búsetu og kynhneigð.	t015510	tryggja skal jafnræði fyrir lögum óháð kyni trú þjóðerni kynþætti búsetu og kynhneigð
s38-002260	Guðfinnur hló með sjálfum sér og renndi augunum glugga úr glugga.	t006049	guðfinnur hló með sjálfum sér og renndi augunum glugga úr glugga
s38-002261	Þeir voru fljótlega komnir fjórum mörkum yfir en Viggó hélt áfram að raða inn mörkum.	t020258	þeir voru fljótlega komnir fjórum mörkum yfir en viggó hélt áfram að raða inn mörkum
s38-002262	Því fer fjarri að myndin sem við blasir sé öll í dökkum litum.	t021573	því fer fjarri að myndin sem við blasir sé öll í dökkum litum
s38-002263	Hann er þögull um málið og vill lítið um það segja.	t006451	hann er þögull um málið og vill lítið um það segja
s38-002264	En svona sé ég þetta fyrir mér og svona get ég ekki stutt það.	t004635	en svona sé ég þetta fyrir mér og svona get ég ekki stutt það
s38-002265	Mörg barnanna urðu fyrir miklum hughrifum við hlustunina.	t011405	mörg barnanna urðu fyrir miklum hughrifum við hlustunina
s38-002266	Aðferðin við þurrkun laufblaðanna er hins vegar breytileg.	t000109	aðferðin við þurrkun laufblaðanna er hins vegar breytileg
s38-002267	Hann teygði sig í hnúðinn og opnaði skápinn upp á gátt.	t006943	hann teygði sig í hnúðinn og opnaði skápinn upp á gátt
s38-002268	Það fjallar um að auka öryggi einstaklingsins í landinu gagnvart ópersónulegu kerfi.	t017861	það fjallar um að auka öryggi einstaklingsins í landinu gagnvart ópersónulegu kerfi
s38-002269	Hann er hollustueiður frelsisunnandi þjóða til friðar, jafnréttis og sjálfsákvörðunarréttar.	t006411	hann er hollustueiður frelsisunnandi þjóða til friðar jafnréttis og sjálfsákvörðunarréttar
s38-002270	Í þriðja lagi: Umræður á netinu geta mjög fljótt breyst í reiðan múg.	t009489	í þriðja lagi umræður á netinu geta mjög fljótt breyst í reiðan múg
s38-002271	Ég náttúrulega er vanur, ég er náttúrulega frá Eyjum sko og þekki þetta allt.	t003037	ég náttúrulega er vanur ég er náttúrulega frá eyjum sko og þekki þetta allt
s38-002272	Þetta er svo augljóst að ekki þarf um það að fara mörgum orðum.	t020793	þetta er svo augljóst að ekki þarf um það að fara mörgum orðum
s38-002273	Það er rétt að ég lagði það plagg til hliðar.	t017583	það er rétt að ég lagði það plagg til hliðar
s38-002274	Árni Páll kynnti það á blaðamannafundi rétt í þessu.	t001013	árni páll kynnti það á blaðamannafundi rétt í þessu
s38-002275	Þó kann að vera að það hafi gúlpast upp úr einhverjum.	t021232	þó kann að vera að það hafi gúlpast upp úr einhverjum
s38-002276	Aðeins örfá orð að gefnu tilefni.	t000090	aðeins örfá orð að gefnu tilefni
s38-002277	Héngu þeir bara heima og neituðu að horfast í augu við staðreyndir?	t007322	héngu þeir bara heima og neituðu að horfast í augu við staðreyndir
s38-002278	Nú hrista menn höfuðið, hæði hér í þingsalnum og uppi á áheyrendapöllum, yfir slíku.	t011969	nú hrista menn höfuðið hæði hér í þingsalnum og uppi á áheyrendapöllum yfir slíku
s38-002279	Maðurinn hafi verið dökkklæddur og hafi ákærði einungis séð andlit hans.	t010613	maðurinn hafi verið dökkklæddur og hafi ákærði einungis séð andlit hans
s38-002280	Ég er ekki einn af þeim.	t002450	ég er ekki einn af þeim
s38-002281	Samkvæmt upplýsingum frá skiptastjóra skilaði lítið af þeim peningum sér í þrotabú Trésmiðjunnar.	t013442	samkvæmt upplýsingum frá skiptastjóra skilaði lítið af þeim peningum sér í þrotabú trésmiðjunnar
s38-002282	Sá bæklingur sem hér er rætt um var gefin út af stjórn LÍN.	t013281	sá bæklingur sem hér er rætt um var gefin út af stjórn lín
s38-002283	Einnig að nefndin kanni hvaða íslensk tækniþekking og útbúnaður er fyrirliggjandi varðandi skolphreinsun.	t003638	einnig að nefndin kanni hvaða íslensk tækniþekking og útbúnaður er fyrirliggjandi varðandi skolphreinsun
s38-002284	Þar verði fé sogið frá landsbyggðinni og það muni valda hnignun hennar.	t019474	þar verði fé sogið frá landsbyggðinni og það muni valda hnignun hennar
s38-002285	En svo ætlum við að reisa minni stöðvar þar sem fólk á eitthvað erindi.	t004621	en svo ætlum við að reisa minni stöðvar þar sem fólk á eitthvað erindi
s38-002286	Það var kannske ein mikilvægasta niðurstaðan, sem af viðræðunum fékkst.	t018501	það var kannske ein mikilvægasta niðurstaðan sem af viðræðunum fékkst
s38-002287	Það virðist hinsvegar reynast þrautinni þyngra að ná kílóunum af aftur.	t018662	það virðist hinsvegar reynast þrautinni þyngra að ná kílóunum af aftur
s38-002288	Hver er ábyrgðin þá eftir sjö, átta eða níu ár þegar þetta dettur yfir?	t008680	hver er ábyrgðin þá eftir sjö átta eða níu ár þegar þetta dettur yfir
s38-002289	Þau þrjú atriði, sem ég hef nú vikið að, hafa öll verið í endurskoðun.	t019748	þau þrjú atriði sem ég hef nú vikið að hafa öll verið í endurskoðun
s38-002290	Í fyrra féllu þau í skaut Flugfélaginu Atlanta.	t009027	í fyrra féllu þau í skaut flugfélaginu atlanta
s38-002291	Þetta er svo illa unnið að maður hálfskammast sín fyrir þetta.	t020796	þetta er svo illa unnið að maður hálfskammast sín fyrir þetta
s38-002292	Hins vegar er þetta angi af hraðvaxandi vandamáli í öllu landinu.	t007588	hins vegar er þetta angi af hraðvaxandi vandamáli í öllu landinu
s38-002293	Lögmaður kvennanna mótmælti vinnubrögðum dómarans harkalega og kallaði þau hneyksli.	t010518	lögmaður kvennanna mótmælti vinnubrögðum dómarans harkalega og kallaði þau hneyksli
s38-002294	Það hefur enginn ætlað sér að læðupokast með þetta.	t017988	það hefur enginn ætlað sér að læðupokast með þetta
s38-002295	Hins vegar er það svo hjá samvinnufólki þarna, að það vill samhjálp.	t007586	hins vegar er það svo hjá samvinnufólki þarna að það vill samhjálp
s38-002296	Nú er kominn miður maímánuður og enn er ekki hafin innheimta á skattinum.	t011901	nú er kominn miður maímánuður og enn er ekki hafin innheimta á skattinum
s38-002297	Ósamþykktar kröfulýsingar í þrotabú kaupanda séu ekki sönnunargögn um tjón stefnanda.	t012772	ósamþykktar kröfulýsingar í þrotabú kaupanda séu ekki sönnunargögn um tjón stefnanda
s38-002298	Réttaráhrif hjúskapar foreldra og barna, skilnað.	t013105	réttaráhrif hjúskapar foreldra og barna skilnað
s38-002299	Hver ber ábyrgð gagnvart hverjum í þessu þríeyki, forstjóri, framkvæmdastjórar starfssviða, fagráð?	t008678	hver ber ábyrgð gagnvart hverjum í þessu þríeyki forstjóri framkvæmdastjórar starfssviða fagráð
s38-002300	Það eina sem mælir með þeim umfram göng eins og Norðfjarðargöng og Dýrafjarðargöng eru vegtollarnir.	t017098	það eina sem mælir með þeim umfram göng eins og norðfjarðargöng og dýrafjarðargöng eru vegtollarnir
s38-002301	Byrjað er að flytja lambfé úr gosöskunni undir Eyjafjöllum, í ómengaða haga austur í Skaftárhreppi.	t001922	byrjað er að flytja lambfé úr gosöskunni undir eyjafjöllum í ómengaða haga austur í skaftárhreppi
s38-002302	Sú pressa að fá málið út úr nefnd var ekki til staðar á síðasta þingi.	t014800	sú pressa að fá málið út úr nefnd var ekki til staðar á síðasta þingi
s38-002303	Árni Páll Árnason voru fjarverandi við afgreiðslu málsins í nefndinni.	t001010	árni páll árnason voru fjarverandi við afgreiðslu málsins í nefndinni
s38-002304	Þeim stendur það ekki fjær en forsvarsmönnum verkalýðsstéttarinnar.	t020028	þeim stendur það ekki fjær en forsvarsmönnum verkalýðsstéttarinnar
s38-002305	Þá eru haldnir á annan tug funda og málið rækilega kynnt.	t018835	þá eru haldnir á annan tug funda og málið rækilega kynnt
s38-002306	Þarna þóttist ég sjá í hnotskurn muninn á þjóðarþeli frændþjóðanna.	t019392	þarna þóttist ég sjá í hnotskurn muninn á þjóðarþeli frændþjóðanna
s38-002307	En þetta tekur hjá okkur allt of langan tíma.	t004861	en þetta tekur hjá okkur allt of langan tíma
s38-002308	Meirihluti Íslendinga telur sig heppinn, samkvæmt nýrri rannsókn á heppni og hjátrú Íslendinga.	t011011	meirihluti íslendinga telur sig heppinn samkvæmt nýrri rannsókn á heppni og hjátrú íslendinga
s38-002309	Það er kannske ofsagt hjá mér, en það er nú svona samt.	t017441	það er kannske ofsagt hjá mér en það er nú svona samt
s38-002310	Ég brosi með sjálfum mér og rölti af stað.	t002407	ég brosi með sjálfum mér og rölti af stað
s38-002311	Þetta eru þau pólitísku dægurmál sem við erum alltaf að takast á um.	t020853	þetta eru þau pólitísku dægurmál sem við erum alltaf að takast á um
s38-002313	Það er stíf dagskrá hjá forsetaframbjóðendum á lokaspretti kosningabaráttunnar.	t017633	það er stíf dagskrá hjá forsetaframbjóðendum á lokaspretti kosningabaráttunnar
s38-002315	Ég vildi aðeins rifja upp hvernig þetta mál ber að.	t003409	ég vildi aðeins rifja upp hvernig þetta mál ber að
s38-002316	Eins og staðan er núna er ekki hægt að fá lánsfé til neins á Íslandi.	t003772	eins og staðan er núna er ekki hægt að fá lánsfé til neins á íslandi
s38-002317	Hermt er að hann hafi eignast tíu börn með nokkrum hjákonum sínum.	t007457	hermt er að hann hafi eignast tíu börn með nokkrum hjákonum sínum
s38-002318	Ástæðan fyrir þessari tillögu er öllum auðsæ.	t001121	ástæðan fyrir þessari tillögu er öllum auðsæ
s38-002319	Þvoið kúrbítinn, skerið hann líka í litla bita.	t021669	þvoið kúrbítinn skerið hann líka í litla bita
s38-002320	Þá kemur í ljós hvaða áhrif hjáseta þremenninganna hefur á samstarf innan þingflokksins.	t018957	þá kemur í ljós hvaða áhrif hjáseta þremenninganna hefur á samstarf innan þingflokksins
s38-002321	Fljótsdalsvirkjun kom með í þessu togi og er um borð hjá framkvæmdaaðilum.	t005406	fljótsdalsvirkjun kom með í þessu togi og er um borð hjá framkvæmdaaðilum
s38-002322	Þannig að það er ekkert í sjálfu sér sko í kortunum sem eykur mönnum bjartsýni.	t019029	þannig að það er ekkert í sjálfu sér sko í kortunum sem eykur mönnum bjartsýni
s38-002323	Þetta hnus hennar var gælunafnið mitt, hún kallaði mig hvolpinn sinn.	t020933	þetta hnus hennar var gælunafnið mitt hún kallaði mig hvolpinn sinn
s38-002324	Þó verði ekki sagt að það sé hneyksli að tapa fyrir góðu íslensku landsliði.	t021321	þó verði ekki sagt að það sé hneyksli að tapa fyrir góðu íslensku landsliði
s38-002325	Eigum við að fara að leita að einhverjum búhnykk með því að ganga lengra?	t003556	eigum við að fara að leita að einhverjum búhnykk með því að ganga lengra
s38-002326	Hvaða vinnu er enn þá ólokið áður en hægt er að taka afstöðu til málsins?	t008551	hvaða vinnu er enn þá ólokið áður en hægt er að taka afstöðu til málsins
s38-002327	Fólkið getur aldrei keppt við ríkið því að ríkið lýtur öðrum lögmálum.	t005453	fólkið getur aldrei keppt við ríkið því að ríkið lýtur öðrum lögmálum
s38-002328	Alltaf jafngott að koma til ykkar.	t000700	alltaf jafngott að koma til ykkar
s38-002329	Rottan kemst alltaf út úr skólpinu ef það er gat.	t013240	rottan kemst alltaf út úr skólpinu ef það er gat
s38-002330	Við umreikning frá einu verðlagi til annars er stuðst við byggingarvísitölu í júlí hvers árs.	t016672	við umreikning frá einu verðlagi til annars er stuðst við byggingarvísitölu í júlí hvers árs
s38-002331	Hér er lagt til að endurkröfuréttur leigjanda verði lögvarinn og er það nýmæli.	t007388	hér er lagt til að endurkröfuréttur leigjanda verði lögvarinn og er það nýmæli
s38-002332	Þar sé Ísland með tímabundna undanþágu, sem á að koma til endurskoðunar.	t019406	þar sé ísland með tímabundna undanþágu sem á að koma til endurskoðunar
s38-002333	Skýringin er sú að sandsíli hélt inn á fjörðinn, en sandsíli er drjúg fæða sjófugla.	t014216	skýringin er sú að sandsíli hélt inn á fjörðinn en sandsíli er drjúg fæða sjófugla
s38-002334	Ég ætla aðeins að koma að því sem menn hafa rætt um um fersku flökin.	t002329	ég ætla aðeins að koma að því sem menn hafa rætt um um fersku flökin
s38-002335	Hér er þó ekki um slitabú hvers banka að ræða heldur hluta kröfuhafa.	t007418	hér er þó ekki um slitabú hvers banka að ræða heldur hluta kröfuhafa
s38-002336	Sjúkrahúsin mundu örugglega ekki loka á sína bráðaþjónustu.	t014052	sjúkrahúsin mundu örugglega ekki loka á sína bráðaþjónustu
s38-002337	Guð blessi þau og góðu játninguna sem þau játa, og allt sem að þeim stendur.	t006035	guð blessi þau og góðu játninguna sem þau játa og allt sem að þeim stendur
s38-002338	Ég kannast ekki við samkomulag um að málinu yrði frestað og tekið svo upp síðar.	t002939	ég kannast ekki við samkomulag um að málinu yrði frestað og tekið svo upp síðar
s38-002339	Sá ég þá lítt, hvernig hagar þarna til.	t013287	sá ég þá lítt hvernig hagar þarna til
s38-002340	Mér er það mætavel ljóst að þau eru alls ekki ofhaldin af sínu rekstrarumhverfi.	t011104	mér er það mætavel ljóst að þau eru alls ekki ofhaldin af sínu rekstrarumhverfi
s38-002341	En í mörgum tilvikum eru menn það hughraustir að geta ákvarðað það.	t004431	en í mörgum tilvikum eru menn það hughraustir að geta ákvarðað það
s38-002342	Þar er grasrótin í viðkomandi ríkjum, sú lýðræðisást sem þar er er hið mikilvæga hreyfiafl.	t019171	þar er grasrótin í viðkomandi ríkjum sú lýðræðisást sem þar er er hið mikilvæga hreyfiafl
s38-002343	Ég held að það sé kjörið að nota þetta tækifæri til að komast að því.	t002803	ég held að það sé kjörið að nota þetta tækifæri til að komast að því
s38-002344	Það var á dagskrá á kvöldfundi í síðustu viku, síðasta mál, einhvern tíma undir miðnætti.	t018386	það var á dagskrá á kvöldfundi í síðustu viku síðasta mál einhvern tíma undir miðnætti
s38-002345	Sú fyrri varðar jarðgöngin á norðanverðum Vestfjörðum.	t014700	sú fyrri varðar jarðgöngin á norðanverðum vestfjörðum
s38-002346	Ráðherrann er með lögvarða stöðu í því og aðilar innan kerfisins skulu veskú gera það.	t012962	ráðherrann er með lögvarða stöðu í því og aðilar innan kerfisins skulu veskú gera það
s38-002347	Nei, hér er höggvið gersamlega út í loftið, en þeir hljóta að skilja viðhorf mitt.	t011611	nei hér er höggvið gersamlega út í loftið en þeir hljóta að skilja viðhorf mitt
s38-002348	Og hlóst að henni og gerðir lítið úr henni og sagðir henni að gleyma þessu.	t012263	og hlóst að henni og gerðir lítið úr henni og sagðir henni að gleyma þessu
s38-002349	Það eru Vestfirðingar sem versla við Orkubú Vestfjarða.	t017736	það eru vestfirðingar sem versla við orkubú vestfjarða
s38-002350	Þetta er í fyrsta sinn í mörg ár sem sauðfé er rekið gegnum bæinn.	t020705	þetta er í fyrsta sinn í mörg ár sem sauðfé er rekið gegnum bæinn
s38-002351	Þetta mun ekki falla niður, hvorki bensínstyrkurinn né hjálpartækin, hjá þessum öryrkjum.	t020990	þetta mun ekki falla niður hvorki bensínstyrkurinn né hjálpartækin hjá þessum öryrkjum
s38-002352	Þeim Maríönnu Traustadóttur og Bertu Kristínu Jónsdóttur leist vel á það sem fyrir augu bar.	t020022	þeim maríönnu traustadóttur og bertu kristínu jónsdóttur leist vel á það sem fyrir augu bar
s38-002353	Meiðsl fólksins voru ekki eins alvarleg og óttast var í fyrstu.	t011002	meiðsl fólksins voru ekki eins alvarleg og óttast var í fyrstu
s38-002354	Leiðtogarnir tókust á og sökuðu hvorn annan um innihaldslaust þvaður.	t010293	leiðtogarnir tókust á og sökuðu hvorn annan um innihaldslaust þvaður
s38-002355	Á andvirði þeirra hlutabréfa að renna til Ríkisspítalanna sem sértekjur.	t000019	á andvirði þeirra hlutabréfa að renna til ríkisspítalanna sem sértekjur
s38-002356	Gert var ráð fyrir að hún yrði fjármögnuð bæði innan lands og utan.	t005886	gert var ráð fyrir að hún yrði fjármögnuð bæði innan lands og utan
s38-002357	Hver var viðmiðun Sovétríkjanna í iðnvæðingu ef ekki Vesturlönd?	t008860	hver var viðmiðun sovétríkjanna í iðnvæðingu ef ekki vesturlönd
s38-002358	Það væri allt gott og blessað ef maður óttaðist ekki að fleira héngi á spýtunni.	t018344	það væri allt gott og blessað ef maður óttaðist ekki að fleira héngi á spýtunni
s38-002359	Hvar á að leita niðurgöngu í brattri og klettóttri fjallshlíðinni?	t008643	hvar á að leita niðurgöngu í brattri og klettóttri fjallshlíðinni
s38-002360	Það var bara árvekni Gunnu og ósérhlífni sem bjargaði okkur út úr ógöngunum.	t018410	það var bara árvekni gunnu og ósérhlífni sem bjargaði okkur út úr ógöngunum
s38-002361	Vegna þess hve tilfinningalega viðkvæm þessi nánu samskipti eru þarf jafnt blíðu sem sveigjanleika til að ná góðri sátt sem bæði geta unað við.	t016147	vegna þess hve tilfinningalega viðkvæm þessi nánu samskipti eru þarf jafnt blíðu sem sveigjanleika til að ná góðri sátt sem bæði geta unað við
s38-002362	Fram kom hjá ýmsum umsagnaraðilum að mörgum yrði erfitt að standa skil á því.	t005575	fram kom hjá ýmsum umsagnaraðilum að mörgum yrði erfitt að standa skil á því
s38-002363	Það endurspeglar eftirspurn eftir lánsfé eða framboð og svo slakann í efnahagslífinu.	t017105	það endurspeglar eftirspurn eftir lánsfé eða framboð og svo slakann í efnahagslífinu
s38-002364	Ég var því fegnust þegar mig fór að syfja um kvöldið en svaf þó illa næstu nótt.	t003341	ég var því fegnust þegar mig fór að syfja um kvöldið en svaf þó illa næstu nótt
s38-002365	Hinn söngelski piltur heitir Daníel Breki og nýtur liðsinnis Heiðars Inga Árnasonar kærasta móður hans.	t007556	hinn söngelski piltur heitir daníel breki og nýtur liðsinnis heiðars inga árnasonar kærasta móður hans
s38-002366	Þegar klukkan var langt gengin í tvö birtist jeppinn.	t019930	þegar klukkan var langt gengin í tvö birtist jeppinn
s38-002367	Þess vegna fannst mér vanta í þessa setningu, að það, sem undir bjó, kæmi fram.	t020539	þess vegna fannst mér vanta í þessa setningu að það sem undir bjó kæmi fram
s38-002368	Að sögn Gunnars Helga er forsetinn mjög slyngur í að rökstyðja ákvarðanir sínar eftir á.	t000218	að sögn gunnars helga er forsetinn mjög slyngur í að rökstyðja ákvarðanir sínar eftir á
s38-002369	Plástrar fást í annarri hverri eða flestum sjoppum landsins.	t012913	plástrar fást í annarri hverri eða flestum sjoppum landsins
s38-002370	Samkvæmt þeim þurfa lögmenn að gangast undir próf til að fá löggildingu sem fasteignasalar.	t013445	samkvæmt þeim þurfa lögmenn að gangast undir próf til að fá löggildingu sem fasteignasalar
s38-002371	Fjármálaráðherrar hafa haft tilhneigingu til að spenna bogann til hins ýtrasta í þessum efnum.	t005299	fjármálaráðherrar hafa haft tilhneigingu til að spenna bogann til hins ýtrasta í þessum efnum
s38-002373	Próf er ekki skráning heldur mundi maður telja próf til loka kennslu eða eitthvað álíka.	t012949	próf er ekki skráning heldur mundi maður telja próf til loka kennslu eða eitthvað álíka
